date,ticker_id,close,n_tweets,sent_mean,sent_std,close_fwd,y,ret,ret_lag1,sent_mean_lag1,sent_std_lag1,n_tweets_lag1
2023-02-03,0,262.6351933719545,5,-0.16064,0.509892270974958,262.4116708276599,0,-0.017855778168274106,0.00638362252342306,-0.2721857142857143,0.5061735125052523,7.0
2023-02-06,0,260.5186567804395,4,-0.091875,0.6467212917220729,261.5648902839429,1,-0.00805884605311602,-0.017855778168274106,-0.16064,0.509892270974958,5.0
2023-02-07,0,261.9374996854066,5,-0.28836000000000006,0.6304913385606499,261.4743822371822,0,0.0054462237848971196,-0.00805884605311602,-0.091875,0.6467212917220729,4.0
2023-02-08,0,262.4116708276599,4,0.0656,0.6165906962212994,262.054058551157,0,0.0018102453555632891,0.0054462237848971196,-0.28836000000000006,0.6304913385606499,5.0
2023-02-09,0,261.5648902839429,3,-0.06103333333333333,0.34923075943183085,262.355545360746,1,-0.003226916474584618,0.0018102453555632891,0.0656,0.6165906962212994,4.0
2023-02-10,0,261.4743822371822,5,0.24767999999999998,0.47818602238041213,267.7700653292553,1,-0.00034602521256732466,-0.003226916474584618,-0.06103333333333333,0.34923075943183085,3.0
2023-02-13,0,262.054058551157,7,-0.02721428571428573,0.5907851539225051,256.8508197186673,0,0.0022169526093342995,-0.00034602521256732466,0.24767999999999998,0.47818602238041213,5.0
2023-02-14,0,262.355545360746,7,-0.1888857142857143,0.5536288842072561,256.3812934447502,0,0.0011504756356601753,0.0022169526093342995,-0.02721428571428573,0.5907851539225051,7.0
2023-02-15,0,267.7700653292553,3,-0.2533666666666667,0.6048939108086089,257.8705633429372,0,0.02063809995349697,0.0011504756356601753,-0.1888857142857143,0.5536288842072561,7.0
2023-02-16,0,256.8508197186673,8,0.2363875,0.4075684252367938,258.9332110496668,1,-0.040778440253063764,0.02063809995349697,-0.2533666666666667,0.6048939108086089,3.0
2023-02-17,0,256.3812934447502,4,0.2712,0.5687661440932176,256.8795711377817,1,-0.0018280115844340195,-0.040778440253063764,0.2363875,0.4075684252367938,8.0
2023-02-20,0,257.8705633429372,3,-0.16293333333333335,0.8808877359421763,249.517563399335,0,0.005808808740205285,-0.0018280115844340195,0.2712,0.5687661440932176,4.0
2023-02-21,0,258.9332110496668,6,-0.24133333333333332,0.6480907549615769,251.199709023983,0,0.0041208569638728765,0.005808808740205285,-0.16293333333333335,0.8808877359421763,3.0
2023-02-22,0,256.8795711377817,6,-0.21238333333333334,0.5722860138660272,258.2311317399954,1,-0.007931156855314314,0.0041208569638728765,-0.24133333333333332,0.6480907549615769,6.0
2023-02-23,0,249.517563399335,2,0.66915,0.3235013523928455,252.6824963980973,1,-0.028659374141114413,-0.007931156855314314,-0.21238333333333334,0.5722860138660272,6.0
2023-02-24,0,251.199709023983,4,0.47714999999999996,0.4466545383925553,255.4857542506937,1,0.006741592061621171,-0.028659374141114413,0.66915,0.3235013523928455,2.0
2023-02-27,0,258.2311317399954,4,-0.018275,0.5704243646911773,254.392830484443,0,0.027991364891832404,0.006741592061621171,0.47714999999999996,0.4466545383925553,4.0
2023-02-28,0,252.6824963980973,2,0.0,0.0,254.241938668889,1,-0.021487089122487646,0.027991364891832404,-0.018275,0.5704243646911773,4.0
2023-03-01,0,255.4857542506937,2,-0.13125,0.4372041228076423,250.3822537659767,0,0.011093993025064641,-0.021487089122487646,0.0,0.0,2.0
2023-03-02,0,254.392830484443,6,-0.2558833333333333,0.42332939617591725,249.7370582566444,0,-0.004277826642256843,0.011093993025064641,-0.13125,0.4372041228076423,2.0
2023-03-03,0,254.241938668889,5,0.36002,0.35070698168128905,254.7634502117357,1,-0.0005931449218387064,-0.004277826642256843,-0.2558833333333333,0.42332939617591725,6.0
2023-03-06,0,250.3822537659767,7,0.3012428571428571,0.3345582901734906,257.4743337205533,1,-0.015181149589717835,-0.0005931449218387064,0.36002,0.35070698168128905,5.0
2023-03-07,0,249.7370582566444,8,-0.1550375,0.3704247636642484,264.2134400190351,1,-0.002576842007083191,-0.015181149589717835,0.3012428571428571,0.3345582901734906,7.0
2023-03-08,0,254.7634502117357,4,-0.08667499999999999,0.43406737860229333,269.0936505481583,1,0.02012673645705343,-0.002576842007083191,-0.1550375,0.3704247636642484,8.0
2023-03-09,0,257.4743337205533,4,-0.0884,0.5634653316753392,271.3416339373308,1,0.010640786606417096,0.02012673645705343,-0.08667499999999999,0.43406737860229333,4.0
2023-03-10,0,264.2134400190351,2,0.17,0.2404163056034262,277.3325808795116,1,0.02617389547571758,0.010640786606417096,-0.0884,0.5634653316753392,4.0
2023-03-13,0,269.0936505481583,3,-0.02089999999999999,0.617515319648023,278.910552783329,1,0.018470712650997534,0.02617389547571758,0.17,0.2404163056034262,2.0
2023-03-14,0,271.3416339373308,3,-0.7378333333333332,0.098784631058345,282.0072350729926,1,0.0083539072162917,0.018470712650997534,-0.02089999999999999,0.617515319648023,3.0
2023-03-15,0,277.3325808795116,7,-0.12555714285714287,0.552977319779461,280.2482368623624,1,0.02207898159692112,0.0083539072162917,-0.7378333333333332,0.098784631058345,3.0
2023-03-16,0,278.910552783329,7,0.013200000000000005,0.6055774984811331,280.3120743096197,1,0.005689817975274014,0.02207898159692112,-0.12555714285714287,0.552977319779461,7.0
2023-03-17,0,282.0072350729926,5,-0.16038,0.6298363295333161,278.5529698106711,0,0.011102779219935854,0.005689817975274014,0.013200000000000005,0.6055774984811331,7.0
2023-03-20,0,280.2482368623624,2,-0.14615,0.5602407027341016,282.0124394483797,1,-0.006237422278101978,0.011102779219935854,-0.16038,0.6298363295333161,5.0
2023-03-21,0,280.3120743096197,5,0.12296,0.3574156375985807,277.7925815752589,0,0.00022778893445329906,-0.006237422278101978,-0.14615,0.5602407027341016,2.0
2023-03-22,0,278.5529698106711,4,0.10785000000000002,0.4237151047579022,279.7435799277324,1,-0.006275521678047902,0.00022778893445329906,0.12296,0.3574156375985807,5.0
2023-03-23,0,282.0124394483797,7,-0.04144285714285715,0.32487006047106926,278.681269363553,0,0.01241943189498218,-0.006275521678047902,0.10785000000000002,0.4237151047579022,4.0
2023-03-24,0,277.7925815752589,2,-0.6859,0.2715290039756343,283.7043362109143,1,-0.014963374953867015,0.01241943189498218,-0.04144285714285715,0.32487006047106926,7.0
2023-03-27,0,279.7435799277324,6,-0.41873333333333335,0.31721435444611684,287.3653867200475,1,0.007023219775740941,-0.014963374953867015,-0.6859,0.2715290039756343,2.0
2023-03-28,0,278.681269363553,4,0.05627500000000002,0.5725608228243819,295.7855163508494,1,-0.003797443946537915,0.007023219775740941,-0.41873333333333335,0.31721435444611684,6.0
2023-03-29,0,283.7043362109143,5,0.15824,0.5189340642124006,299.6848546316736,1,0.01802441498430407,-0.003797443946537915,0.05627500000000002,0.5725608228243819,4.0
2023-03-30,0,287.3653867200475,5,0.1754,0.5740596310489007,292.3254834560819,1,0.012904457358774879,0.01802441498430407,0.15824,0.5189340642124006,5.0
2023-03-31,0,295.7855163508494,6,0.19623333333333334,0.5972166262476847,291.6534614848473,0,0.029301126788122023,0.012904457358774879,0.1754,0.5740596310489007,5.0
2023-04-03,0,299.6848546316736,5,-0.27608,0.5999857223301235,287.2268107455557,0,0.01318299262563949,0.029301126788122023,0.19623333333333334,0.5972166262476847,6.0
2023-04-04,0,292.3254834560819,7,-0.3903857142857143,0.3708833393785321,284.8399991054779,0,-0.024557034037094527,0.01318299262563949,-0.27608,0.5999857223301235,5.0
2023-04-05,0,291.6534614848473,5,0.39712000000000003,0.28305325823950517,290.2794475138629,0,-0.0022988826129335393,-0.024557034037094527,-0.3903857142857143,0.3708833393785321,7.0
2023-04-06,0,287.2268107455557,6,-0.18330000000000002,0.657957794999041,292.1342759880495,1,-0.015177775421402195,-0.0022988826129335393,0.39712000000000003,0.28305325823950517,5.0
2023-04-07,0,284.8399991054779,4,-0.235125,0.7031406467888673,288.3194630892119,1,-0.00830984974516269,-0.015177775421402195,-0.18330000000000002,0.657957794999041,6.0
2023-04-10,0,290.2794475138629,6,-0.5237833333333334,0.4122696856023575,284.3367015195923,0,0.019096504793804536,-0.00830984974516269,-0.235125,0.7031406467888673,4.0
2023-04-11,0,292.1342759880495,7,-0.08068571428571428,0.4731082061874479,284.5899100211687,0,0.006389802964255731,0.019096504793804536,-0.5237833333333334,0.4122696856023575,6.0
2023-04-12,0,288.3194630892119,6,-0.11903333333333332,0.2846934608779532,279.9468133308512,0,-0.01305842282948566,0.006389802964255731,-0.08068571428571428,0.4731082061874479,7.0
2023-04-13,0,284.3367015195923,8,0.18408750000000002,0.6543264463498759,276.7936571544024,0,-0.013813710413255409,-0.01305842282948566,-0.11903333333333332,0.2846934608779532,6.0
2023-04-14,0,284.5899100211687,8,-0.1137875,0.612752057611513,278.211962581377,0,0.0008905234541414231,-0.013813710413255409,0.18408750000000002,0.6543264463498759,8.0
2023-04-17,0,279.9468133308512,5,-0.28618,0.5196126172448087,283.5206178633414,1,-0.016315043249327088,0.0008905234541414231,-0.1137875,0.612752057611513,8.0
2023-04-18,0,276.7936571544024,7,0.15475714285714284,0.564311754432314,285.8639871525775,1,-0.011263411570691106,-0.016315043249327088,-0.28618,0.5196126172448087,5.0
2023-04-19,0,278.211962581377,5,0.05382000000000002,0.6170615949805983,276.4046414866407,0,0.005124053208283685,-0.011263411570691106,0.15475714285714284,0.564311754432314,7.0
2023-04-20,0,283.5206178633414,3,-0.17646666666666663,0.6912908673874792,277.1542808091043,0,0.01908133364470843,0.005124053208283685,0.05382000000000002,0.6170615949805983,5.0
2023-04-21,0,285.8639871525775,6,-0.3083166666666667,0.33185117397210856,277.1720056091839,0,0.008265251772150428,0.01908133364470843,-0.17646666666666663,0.6912908673874792,3.0
2023-04-24,0,276.4046414866407,3,-0.032533333333333324,0.5137747496066085,278.5965278551172,1,-0.033090371963810816,0.008265251772150428,-0.3083166666666667,0.33185117397210856,6.0
2023-04-25,0,277.1542808091043,2,0.5594,0.09263098833543773,284.4177449742537,1,0.0027121083004673086,-0.033090371963810816,-0.032533333333333324,0.5137747496066085,3.0
2023-04-26,0,277.1720056091839,4,0.18464999999999998,0.6321766762543521,276.0032314253319,0,6.395282810656155e-05,0.0027121083004673086,0.5594,0.09263098833543773,2.0
2023-04-27,0,278.5965278551172,2,0.0928,0.5176021638285527,273.1932762177852,0,0.0051394881773951795,6.395282810656155e-05,0.18464999999999998,0.6321766762543521,4.0
2023-04-28,0,284.4177449742537,3,0.2919666666666667,0.5878573324653978,275.6243079975513,0,0.020894794217118928,0.0051394881773951795,0.0928,0.5176021638285527,2.0
2023-05-01,0,276.0032314253319,4,-0.46265,0.19519727627881148,269.4564353718295,0,-0.029585051205871626,0.020894794217118928,0.2919666666666667,0.5878573324653978,3.0
2023-05-02,0,273.1932762177852,3,0.3457666666666667,0.29955090274164314,275.7588928681448,1,-0.010180877930434207,-0.029585051205871626,-0.46265,0.19519727627881148,4.0
2023-05-03,0,275.6243079975513,6,-0.2785666666666667,0.5705712739585359,277.7963174543773,1,0.008898578374337829,-0.010180877930434207,0.3457666666666667,0.29955090274164314,3.0
2023-05-04,0,269.4564353718295,2,-0.2423,0.3061772362537751,281.2473812258501,1,-0.022377825346872382,0.008898578374337829,-0.2785666666666667,0.5705712739585359,6.0
2023-05-05,0,275.7588928681448,4,0.26455,0.6091839432114627,278.5053907645213,1,0.023389523013686464,-0.022377825346872382,-0.2423,0.3061772362537751,2.0
2023-05-08,0,277.7963174543773,4,-0.209475,0.5758660282565728,281.8427889173389,1,0.007388427495633509,0.023389523013686464,0.26455,0.6091839432114627,4.0
2023-05-09,0,281.2473812258501,6,-0.48678333333333335,0.5635677045987169,285.0283274460525,1,0.012423000431024844,0.007388427495633509,-0.209475,0.5758660282565728,4.0
2023-05-10,0,278.5053907645213,4,-0.367225,0.2875653708289647,284.8690694013371,1,-0.009749390196550634,0.012423000431024844,-0.48678333333333335,0.5635677045987169,6.0
2023-05-11,0,281.8427889173389,2,-0.5719,0.0,284.815643482413,1,0.01198324435895537,-0.009749390196550634,-0.367225,0.2875653708289647,4.0
2023-05-12,0,285.0283274460525,6,-0.6808,0.16732178579013554,285.1753250459106,1,0.011302536924753026,0.01198324435895537,-0.5719,0.0,2.0
2023-05-15,0,284.8690694013371,6,-0.4036166666666667,0.3289860630280053,281.8014696345695,0,-0.0005587446207274693,0.011302536924753026,-0.6808,0.16732178579013554,6.0
2023-05-16,0,284.815643482413,5,-0.251,0.40185342477077385,280.4633997311282,0,-0.00018754552411159864,-0.0005587446207274693,-0.4036166666666667,0.3289860630280053,6.0
2023-05-17,0,285.1753250459106,5,-0.20501999999999998,0.5354155647718882,279.524774795761,0,0.0012628574719415475,-0.00018754552411159864,-0.251,0.40185342477077385,5.0
2023-05-18,0,281.8014696345695,6,-0.3543,0.5167412931051669,282.1491622422047,1,-0.011830811136264718,0.0012628574719415475,-0.20501999999999998,0.5354155647718882,5.0
2023-05-19,0,280.4633997311282,4,-0.17517500000000003,0.4512235541650428,286.0992010203107,1,-0.004748271558613459,-0.011830811136264718,-0.3543,0.5167412931051669,6.0
2023-05-22,0,279.524774795761,3,0.09303333333333332,0.25529681418563244,282.1473134323925,1,-0.0033466931380958798,-0.004748271558613459,-0.17517500000000003,0.4512235541650428,4.0
2023-05-23,0,282.1491622422047,5,-0.09053999999999998,0.5681653218914369,280.8806793849749,0,0.009388747199103209,-0.0033466931380958798,0.09303333333333332,0.25529681418563244,3.0
2023-05-24,0,286.0992010203107,2,-0.2553,0.36104872247385117,286.9607933612412,1,0.01399982458468263,0.009388747199103209,-0.09053999999999998,0.5681653218914369,5.0
2023-05-25,0,282.1473134323925,8,-0.4577,0.49142162868849915,282.9967499088833,1,-0.013812997637968505,0.01399982458468263,-0.2553,0.36104872247385117,2.0
2023-05-26,0,280.8806793849749,3,-0.2757,0.4775264076467394,279.237691947242,0,-0.004489264958821293,-0.013812997637968505,-0.4577,0.49142162868849915,8.0
2023-05-29,0,286.9607933612412,4,-0.574575,0.3442221896295085,280.7420726318643,0,0.021646608052855454,-0.004489264958821293,-0.2757,0.4775264076467394,3.0
2023-05-30,0,282.9967499088833,4,-0.61065,0.4345128651720223,282.940081115034,0,-0.013813885185938068,0.021646608052855454,-0.574575,0.3442221896295085,4.0
2023-05-31,0,279.237691947242,2,0.6356,0.3880602015151773,283.3327388619822,1,-0.013283042871876094,-0.013813885185938068,-0.61065,0.4345128651720223,4.0
2023-06-01,0,280.7420726318643,6,-0.6392666666666666,0.22846944361701121,289.1694127030391,1,0.005387455662348328,-0.013283042871876094,0.6356,0.3880602015151773,2.0
2023-06-02,0,282.940081115034,4,0.4622,0.403154205402019,292.4047239117431,1,0.007829280672341232,0.005387455662348328,-0.6392666666666666,0.22846944361701121,6.0
2023-06-05,0,283.3327388619822,3,0.0,0.7159223142213127,294.9130707618944,1,0.0013877770353383223,0.007829280672341232,0.4622,0.403154205402019,4.0
2023-06-06,0,289.1694127030391,5,-0.23714,0.49723817029668993,297.4238751632892,1,0.02060006854308516,0.0013877770353383223,0.0,0.7159223142213127,3.0
2023-06-07,0,292.4047239117431,2,-0.05714999999999998,0.8029197500373247,307.3674146748795,1,0.011188289862546608,0.02060006854308516,-0.23714,0.49723817029668993,5.0
2023-06-08,0,294.9130707618944,6,-0.16271666666666665,0.6990426722787864,306.6217622459365,1,0.008578339011063418,0.011188289862546608,-0.05714999999999998,0.8029197500373247,2.0
2023-06-09,0,297.4238751632892,7,-0.5892571428571429,0.33715237829574357,297.4256701689836,1,0.008513710141460518,0.008578339011063418,-0.16271666666666665,0.6990426722787864,6.0
2023-06-12,0,307.3674146748795,7,0.022157142857142844,0.5392781250806269,305.916815046518,0,0.03343221691981246,0.008513710141460518,-0.5892571428571429,0.33715237829574357,7.0
2023-06-13,0,306.6217622459365,5,-0.29092,0.6394600824132809,303.6115216125983,0,-0.0024259319411972236,0.03343221691981246,0.022157142857142844,0.5392781250806269,7.0
2023-06-14,0,297.4256701689836,4,0.336825,0.2506283087894635,303.2327400334023,1,-0.029991648373532298,-0.0024259319411972236,-0.29092,0.6394600824132809,5.0
2023-06-15,0,305.916815046518,7,-0.1536857142857143,0.5407793833242642,309.3414339467707,1,0.028548796318455638,-0.029991648373532298,0.336825,0.2506283087894635,4.0
2023-06-16,0,303.6115216125983,6,-0.06751666666666667,0.5603158160061759,302.0973064380931,0,-0.007535687221276621,0.028548796318455638,-0.1536857142857143,0.5407793833242642,7.0
2023-06-19,0,303.2327400334023,6,-0.3239666666666667,0.427393470547535,297.5752169933979,0,-0.0012475863141957477,-0.007535687221276621,-0.06751666666666667,0.5603158160061759,6.0
2023-06-20,0,309.3414339467707,7,-0.11208571428571427,0.6689019943872481,291.1235310979313,0,0.020145232050785333,-0.0012475863141957477,-0.3239666666666667,0.427393470547535,6.0
2023-06-21,0,302.0973064380931,8,0.35755,0.6590143527593744,287.9465566601347,0,-0.023417902400763135,0.020145232050785333,-0.11208571428571427,0.6689019943872481,7.0
2023-06-22,0,297.5752169933979,7,0.4151571428571429,0.453143284393001,291.0252228442568,0,-0.014968983000918978,-0.023417902400763135,0.35755,0.6590143527593744,8.0
2023-06-23,0,291.1235310979313,2,0.1913,0.8389114851997199,292.344813008938,1,-0.021680857568221912,-0.014968983000918978,0.4151571428571429,0.453143284393001,7.0
2023-06-26,0,287.9465566601347,2,0.56995,0.4859944907095141,293.0326443401642,1,-0.01091280538476247,-0.021680857568221912,0.1913,0.8389114851997199,2.0
2023-06-27,0,291.0252228442568,5,-0.30572,0.5210066765407139,286.0625989030882,0,0.010691797185669705,-0.01091280538476247,0.56995,0.4859944907095141,2.0
2023-06-28,0,292.344813008938,7,0.08757142857142856,0.4923372851825793,275.8378579957847,0,0.004534281090087466,0.010691797185669705,-0.30572,0.5210066765407139,5.0
2023-06-29,0,293.0326443401642,6,-0.48563333333333336,0.40024287959521115,274.9994716017035,0,0.002352808398229378,0.004534281090087466,0.08757142857142856,0.4923372851825793,7.0
2023-06-30,0,286.0625989030882,8,-0.006162499999999994,0.4849018750147881,273.5424644915617,0,-0.0237859008943212,0.002352808398229378,-0.48563333333333336,0.40024287959521115,6.0
2023-07-03,0,275.8378579957847,6,-0.6216166666666666,0.20170051479028667,275.2571826699325,0,-0.03574301899832566,-0.0237859008943212,-0.006162499999999994,0.4849018750147881,8.0
2023-07-04,0,274.9994716017035,2,-0.08524999999999999,0.2658014390480232,277.0218693414532,1,-0.0030394174323019607,-0.03574301899832566,-0.6216166666666666,0.20170051479028667,6.0
2023-07-05,0,273.5424644915617,3,0.19086666666666666,0.8291987779376747,276.8085625168807,1,-0.005298217853494824,-0.0030394174323019607,-0.08524999999999999,0.2658014390480232,2.0
2023-07-06,0,275.2571826699325,7,-0.07904285714285716,0.6972438761704135,280.2077260059839,1,0.006268563023872575,-0.005298217853494824,0.19086666666666666,0.8291987779376747,3.0
2023-07-07,0,277.0218693414532,7,-0.1626857142857143,0.5052064971493386,281.828706685862,1,0.006411046768711515,0.006268563023872575,-0.07904285714285716,0.6972438761704135,7.0
2023-07-10,0,276.8085625168807,4,-0.020025000000000015,0.6590167138750479,285.6451794799088,1,-0.0007699999465009544,0.006411046768711515,-0.1626857142857143,0.5052064971493386,7.0
2023-07-11,0,280.2077260059839,7,0.24787142857142858,0.4870808205157392,284.9564078180322,1,0.012279835053497834,-0.0007699999465009544,-0.020025000000000015,0.6590167138750479,4.0
2023-07-12,0,281.828706685862,8,0.14855000000000002,0.4786622310445764,284.5193346144265,1,0.005784925001830699,0.012279835053497834,0.24787142857142858,0.4870808205157392,7.0
2023-07-13,0,285.6451794799088,6,0.5727833333333333,0.4219088783927955,284.5708140387956,0,0.013541817080758856,0.005784925001830699,0.14855000000000002,0.4786622310445764,8.0
2023-07-14,0,284.9564078180322,4,-0.3371,0.42120268280247225,286.3744800737758,1,-0.002411284038227768,0.013541817080758856,0.5727833333333333,0.4219088783927955,6.0
2023-07-17,0,284.5193346144265,3,-0.2783666666666667,0.7934477256463298,284.8977827679318,1,-0.0015338247942989769,-0.002411284038227768,-0.3371,0.42120268280247225,4.0
2023-07-18,0,284.5708140387956,6,-0.06709999999999999,0.6376177350105626,286.4764793784621,1,0.00018093471376512404,-0.0015338247942989769,-0.2783666666666667,0.7934477256463298,3.0
2023-07-19,0,286.3744800737758,5,-0.14871999999999996,0.5387255395839332,285.0009587209844,0,0.006338197545213919,0.00018093471376512404,-0.06709999999999999,0.6376177350105626,6.0
2023-07-20,0,284.8977827679318,7,-0.07381428571428574,0.7117328394572677,284.0100093765307,0,-0.005156525488806074,0.006338197545213919,-0.14871999999999996,0.5387255395839332,5.0
2023-07-21,0,286.4764793784621,2,0.6603,0.1668772003600252,287.4319241813602,1,0.005541273769112731,-0.005156525488806074,-0.07381428571428574,0.7117328394572677,7.0
2023-07-24,0,285.0009587209844,8,-0.274275,0.5616309432612945,279.6967974162834,0,-0.005150582207233856,0.005541273769112731,0.6603,0.1668772003600252,2.0
2023-07-25,0,284.0100093765307,8,0.1202625,0.41836669471887933,274.3805027925524,0,-0.0034770035472891925,-0.005150582207233856,-0.274275,0.5616309432612945,8.0
2023-07-26,0,287.4319241813602,8,0.4404875,0.38030130324520317,268.1583875160484,0,0.012048571148395082,-0.0034770035472891925,0.1202625,0.41836669471887933,8.0
2023-07-27,0,279.6967974162834,8,-0.06927499999999999,0.5376032306184819,257.9940926062771,0,-0.02691116091960688,0.012048571148395082,0.4404875,0.38030130324520317,8.0
2023-07-28,0,274.3805027925524,5,-0.5503,0.30498017148660667,254.1595060656809,0,-0.019007348932274515,-0.02691116091960688,-0.06927499999999999,0.5376032306184819,8.0
2023-07-31,0,268.1583875160484,5,-0.4286,0.323624844534532,256.6705629341315,0,-0.022676958505350897,-0.019007348932274515,-0.5503,0.30498017148660667,5.0
2023-08-01,0,257.9940926062771,3,-0.4785,0.4170782300720094,255.535090315526,0,-0.03790407230563686,-0.022676958505350897,-0.4286,0.323624844534532,5.0
2023-08-02,0,254.1595060656809,5,0.07636,0.35514831831222293,257.5581756767007,1,-0.0148630788474996,-0.03790407230563686,-0.4785,0.4170782300720094,3.0
2023-08-03,0,256.6705629341315,8,-0.17781249999999998,0.5012711596887599,261.860177897866,1,0.009879846350510757,-0.0148630788474996,0.07636,0.35514831831222293,5.0
2023-08-04,0,255.535090315526,2,0.5264500000000001,0.02241528496361356,267.7957527606027,1,-0.004423852138029982,0.009879846350510757,-0.17781249999999998,0.5012711596887599,8.0
2023-08-07,0,257.5581756767007,4,-0.1402,0.3150348552144668,267.1436442076378,1,0.00791705498715145,-0.004423852138029982,0.5264500000000001,0.02241528496361356,2.0
2023-08-08,0,261.860177897866,2,0.66655,0.22054660505208418,271.681331668315,1,0.016703031110786082,0.00791705498715145,-0.1402,0.3150348552144668,4.0
2023-08-09,0,267.7957527606027,6,-0.10110000000000001,0.22359214655260143,271.3225962868975,1,0.022666962614879882,0.016703031110786082,0.66655,0.22054660505208418,2.0
2023-08-10,0,267.1436442076378,6,-0.47833333333333333,0.521185244099127,267.3635637712446,1,-0.002435096696801753,0.022666962614879882,-0.10110000000000001,0.22359214655260143,6.0
2023-08-11,0,271.681331668315,3,-0.6486,0.13284829694053293,266.5731595327042,0,0.01698594579757362,-0.002435096696801753,-0.47833333333333333,0.521185244099127,6.0
2023-08-14,0,271.3225962868975,6,-0.20049999999999998,0.5050181897714181,260.0400030949534,0,-0.0013204270577392707,0.01698594579757362,-0.6486,0.13284829694053293,3.0
2023-08-15,0,267.3635637712446,2,0.22965000000000002,0.5412902409983023,257.1862622022261,0,-0.014591606338111962,-0.0013204270577392707,-0.20049999999999998,0.5050181897714181,6.0
2023-08-16,0,266.5731595327042,5,-0.39408000000000004,0.5626382203512307,255.1548902903234,0,-0.0029562900321626895,-0.014591606338111962,0.22965000000000002,0.5412902409983023,2.0
